COMPANY_ID,cusip,TICKER,CONAME,year,MeetingDate,state,BLANKCHECK,CARVE_OUT,CBOARD,CONFVOTE,CUMVOTE,DUALCLASS,FAIRPRICE,GPARACHUTE,LABYLW,LACHTR,LSPMT,LWCNST,MAJ_VOTE_REQUIRED,MAJ_VOTE_REQUIREMENT,MAJOR_VOTE_COMM,PPILL,RESIGN_REQUIRE,CHARTER_AMEND_VOTEPCNT,FYEND,LAW_AMEND_VOTEPCNT,MTGMONTH,SPL_MEET_VOTEPCNT,SUPERMAJOR_PCNT,WRITTEN_CONSENT_VOTEPCNT,UNEQVOTE
68785,412822108,HOG,"HARLEY-DAVIDSON, INC.",2017,20170429,Wisconsin,YES,YES,,YES,,,YES,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2016,80,4,10,50.01,100,
68785,412822108,HOG,"HARLEY-DAVIDSON, INC.",2018,20180510,Wisconsin,YES,YES,,YES,,,YES,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2017,80,5,10,50.01,100,
68811,413086109,HAR,"HARMAN INTERNATIONAL INDUSTRIES, INCORPORATED",2013,20131204,Delaware,YES,,,,,,YES,YES,YES,YES,,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2013,67,12,,66.67,,
68811,413086109,HAR,"HARMAN INTERNATIONAL INDUSTRIES, INCORPORATED",2014,20141203,Delaware,YES,,,,,,YES,YES,YES,YES,,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2014,67,12,,51,,
68811,413086109,HAR,"HARMAN INTERNATIONAL INDUSTRIES, INCORPORATED",2015,20151209,Delaware,YES,,,,,,YES,YES,YES,YES,,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2015,67,12,,51,,
68811,413086109,HAR,"HARMAN INTERNATIONAL INDUSTRIES, INCORPORATED",2016,20161206,Delaware,YES,,,,,,YES,YES,YES,YES,,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2016,67,12,,51,,
68811,413086109,HAR,"HARMAN INTERNATIONAL INDUSTRIES, INCORPORATED",2017,20161206,Delaware,YES,,,,,,YES,YES,YES,YES,,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2016,67,12,,51,,
68912,413875105,HRS,HARRIS CORPORATION,2013,20131025,Delaware,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2013,51,10,25,51,,
68912,413875105,HRS,HARRIS CORPORATION,2014,20141024,Delaware,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2014,51,10,25,51,,
68912,413875105,HRS,HARRIS CORPORATION,2015,20151023,Delaware,YES,YES,,,,,YES,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2015,51,10,25,51,,
68912,413875105,HRS,HARRIS CORPORATION,2016,20161028,Delaware,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2016,51,10,25,51,,
68912,413875105,HRS,HARRIS CORPORATION,2017,20171027,Delaware,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2017,51,10,25,50.01,,
68912,413875105,HRS,HARRIS CORP.,2018,20181026,Delaware,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2018,51,10,25,50.01,,
69429,416515104,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2013,20130515,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,51,5,,51,,
69429,416515104,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2014,20140521,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,51,5,,51,,
69429,416515104,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2015,20150520,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,51,5,,51,,
69429,416515104,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2016,20160518,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,51,5,,51,,
69429,416515104,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2017,20170517,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,5,,50.01,,
69429,416515104,HIG,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",2018,20180516,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,5,,50.01,,
69614,418056107,HAS,"HASBRO, INC.",2013,20130523,Rhode Island,YES,NO,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has a majority vote standard (of shares cast) for director elections, but does not have a carve-out provision for plurality voting in situations where there are more nominees than board seats (contested elections).",,NO,80,2012,80,5,,80,100,
69614,418056107,HAS,"HASBRO, INC.",2014,20140522,Rhode Island,YES,NO,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has a majority vote standard (of shares cast) for director elections, but does not have a carve-out provision for plurality voting in situations where there are more nominees than board seats (contested elections).",,NO,80,2013,80,5,,80,100,
69614,418056107,HAS,"HASBRO, INC.",2015,20150521,Rhode Island,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2014,80,5,,51,100,
69614,418056107,HAS,"HASBRO, INC.",2016,20160519,Rhode Island,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2015,80,5,,51,100,
69614,418056107,HAS,"HASBRO, INC.",2017,20170518,Rhode Island,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2016,80,5,,50.01,100,
69614,418056107,HAS,"HASBRO, INC.",2018,20180517,Rhode Island,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2017,80,5,,50.01,100,
70207,42217K106,HCN,"HEALTH CARE REIT, INC.",2013,20130502,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,75,5,,51,,
70207,42217K106,HCN,"HEALTH CARE REIT, INC.",2014,20140501,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,75,5,,51,,
70519,423452101,HP,"HELMERICH & PAYNE, INC.",2013,20130306,Delaware,YES,,YES,,,,,YES,YES,YES,,UNANIMOUS,,NO,The company has a plurality vote standard for the election of directors.,YES,NO,51,2012,51,3,,66.67,100,
70519,423452101,HP,"HELMERICH & PAYNE, INC.",2014,20140305,Delaware,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",YES,BYLAWS-CHARTER,51,2013,51,3,,66.67,100,
70519,423452101,HP,"HELMERICH & PAYNE, INC.",2015,20150304,Delaware,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",YES,BYLAWS-CHARTER,51,2014,51,3,,66.67,100,
70519,423452101,HP,"HELMERICH & PAYNE, INC.",2016,20160302,Delaware,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,51,3,,66.67,100,
70519,423452101,HP,"HELMERICH & PAYNE, INC.",2017,20170301,Delaware,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,3,,66.67,100,
70519,423452101,HP,"HELMERICH & PAYNE, INC.",2018,20180306,Delaware,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,3,,66.67,100,
71089,427866108,HSY,THE HERSHEY COMPANY,2013,20130430,Delaware,YES,,,,,YES,,YES,YES,YES,YES,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,51,2012,51,4,25,51,51,YES
71089,427866108,HSY,THE HERSHEY COMPANY,2014,20140429,Delaware,YES,,,,,YES,,YES,YES,YES,YES,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,51,2013,51,4,25,51,51,YES
71089,427866108,HSY,THE HERSHEY COMPANY,2015,20150428,Delaware,YES,,,,,YES,,YES,YES,YES,YES,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,51,2014,51,4,25,51,51,YES
71089,427866108,HSY,THE HERSHEY COMPANY,2016,20160504,Delaware,YES,,,,,YES,,YES,YES,YES,YES,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,51,2015,51,5,25,51,51,YES
71089,427866108,HSY,THE HERSHEY COMPANY,2017,20170503,Delaware,YES,,,,,YES,,YES,YES,YES,YES,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,51,2016,51,5,25,50.01,51,YES
71089,427866108,HSY,THE HERSHEY CO.,2018,20180502,Delaware,YES,NULL,,,,YES,,YES,YES,YES,YES,YES,NULL,NO,The company has a plurality vote standard for the election of directors.,,NO,51,2017,51,5,25,50.01,51,YES
4634,42809H107,HES,HESS CORPORATION,2013,20130516,Delaware,YES,YES,YES,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2012,80,5,,51,,
4634,42809H107,HES,HESS CORPORATION,2014,20140507,Delaware,YES,YES,YES,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2013,80,5,,51,,
4634,42809H107,HES,HESS CORPORATION,2015,20150506,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2014,80,5,,51,,
4634,42809H107,HES,HESS CORPORATION,2016,20160504,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2015,80,5,,51,,
4634,42809H107,HES,HESS CORPORATION,2017,20170607,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2016,80,6,,50.01,,
4634,42809H107,HES,HESS CORP.,2018,20180606,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2017,80,6,,50.01,,
71167,428236103,HPQ,HEWLETT-PACKARD COMPANY,2013,20130320,Delaware,YES,YES,,YES,YES,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2012,67,3,25,51,,
71167,428236103,HPQ,HEWLETT-PACKARD COMPANY,2014,20140319,Delaware,YES,YES,,YES,YES,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2013,51,3,25,51,,
634577,42824C109,HPE,HEWLETT PACKARD ENTERPRISE COMPANY,2016,20160323,Delaware,YES,YES,,,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,51,3,25,51,,
634577,42824C109,HPE,HEWLETT PACKARD ENTERPRISE COMPANY,2017,20170322,Delaware,YES,YES,,,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,3,25,50.01,,
634577,42824C109,HPE,HEWLETT-PACKARD ENTERPRISE CO.,2018,20180404,Delaware,YES,YES,,,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,4,25,50.01,,
71837,43300A203,HLT,HILTON WORLDWIDE HOLDINGS INC.,2017,20170524,Delaware,YES,YES,,,,,YES,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter",,BYLAWS-CHARTER,51,2016,80,5,51,50.01,51,
71837,43300A203,HLT,"HILTON WORLDWIDE HOLDINGS, INC.",2018,20180510,Delaware,YES,YES,,,,,YES,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter",,BYLAWS-CHARTER,51,2017,80,5,51,50.01,51,
72321,436440101,HOLX,"HOLOGIC, INC.",2013,20130311,Delaware,YES,,,,,,,YES,YES,YES,,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,66.67,2012,51,3,,51,51,
72321,436440101,HOLX,"HOLOGIC, INC.",2014,20140304,Delaware,YES,,,,,,,YES,YES,YES,YES,YES,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter",YES,BYLAWS-CHARTER,66.67,2013,51,3,25,51,51,
72321,436440101,HOLX,"HOLOGIC, INC.",2015,20150303,Delaware,YES,,,,,,,YES,YES,YES,YES,YES,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter",,BYLAWS-CHARTER,66.67,2014,51,3,25,51,51,
72321,436440101,HOLX,"HOLOGIC, INC.",2016,20160302,Delaware,YES,,,,,,,YES,YES,YES,YES,YES,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter",,BYLAWS-CHARTER,66.67,2015,51,3,25,51,51,
72321,436440101,HOLX,"HOLOGIC, INC.",2017,20170308,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,66.67,2016,51,3,25,50.01,51,
72321,436440101,HOLX,"HOLOGIC, INC.",2018,20180314,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,66.67,2017,51,3,25,50.01,51,
72444,437076102,HD,"THE HOME DEPOT, INC.",2013,20130523,Delaware,,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,51,5,25,51,25,
72444,437076102,HD,"THE HOME DEPOT, INC.",2014,20140522,Delaware,,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,51,5,25,51,25,
72444,437076102,HD,"THE HOME DEPOT, INC.",2015,20150521,Delaware,,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,51,5,25,51,25,
72444,437076102,HD,"THE HOME DEPOT, INC.",2016,20160519,Delaware,,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,51,5,25,51,25,
72444,437076102,HD,"THE HOME DEPOT, INC.",2017,20170518,Delaware,,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,5,25,50.01,25,
72444,437076102,HD,"THE HOME DEPOT, INC.",2018,20180517,Delaware,,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,5,25,50.01,25,
72721,438516106,HON,HONEYWELL INTERNATIONAL INC.,2013,20130422,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,0,4,20,51,,
72721,438516106,HON,HONEYWELL INTERNATIONAL INC.,2014,20140428,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,,4,20,51,,
72721,438516106,HON,HONEYWELL INTERNATIONAL INC.,2015,20150427,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,,4,20,51,,
72721,438516106,HON,HONEYWELL INTERNATIONAL INC.,2016,20160425,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,,4,20,51,,
72721,438516106,HON,HONEYWELL INTERNATIONAL INC.,2017,20170424,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,4,15,50.01,,
72721,438516106,HON,"HONEYWELL INTERNATIONAL, INC.",2018,20180423,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,4,15,50.01,,
72986,440452100,HRL,HORMEL FOODS CORPORATION,2013,20130129,Delaware,YES,,,,,,,,YES,YES,YES,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,75,2012,51,1,51,75,51,
72986,440452100,HRL,HORMEL FOODS CORPORATION,2014,20140128,Delaware,YES,,,,,,,,YES,YES,YES,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,75,2013,51,1,51,51,51,
72986,440452100,HRL,HORMEL FOODS CORPORATION,2015,20150127,Delaware,YES,,,,,,,,YES,YES,YES,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,75,2014,51,1,51,51,51,
72986,440452100,HRL,HORMEL FOODS CORPORATION,2016,20160126,Delaware,YES,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,The company has a plurality vote standard for the election of directors.,,BYLAWS-CHARTER,75,2015,51,1,51,51,51,
72986,440452100,HRL,HORMEL FOODS CORPORATION,2017,20170131,Delaware,YES,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,The company has a plurality vote standard for the election of directors.,,BYLAWS-CHARTER,75,2016,51,1,51,50.01,51,
72986,440452100,HRL,HORMEL FOODS CORP.,2018,20180130,Delaware,YES,YES,,,,,,,YES,YES,YES,YES,CAST,BY-LAWS,The company has a plurality vote standard for the election of directors.,,BYLAWS-CHARTER,75,2017,51,1,51,50.01,51,
554514,441060100,HSP,"HOSPIRA, INC.",2013,20130508,Delaware,YES,YES,YES,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",YES,BYLAWS-CHARTER,51,2012,51,5,25,51,,
554514,441060100,HSP,"HOSPIRA, INC.",2014,20140507,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,51,5,25,51,,
554514,441060100,HSP,"HOSPIRA, INC.",2015,20150506,Delaware,YES,YES,,YES,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,51,5,25,51,,
73090,44107P104,HST,"HOST HOTELS & RESORTS, INC.",2013,20130516,Maryland,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2012,,5,51,66.67,100,
73090,44107P104,HST,"HOST HOTELS & RESORTS, INC.",2014,20140514,Maryland,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2013,,5,51,66.67,100,
73090,44107P104,HST,"HOST HOTELS & RESORTS, INC.",2015,20150514,Maryland,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2014,,5,51,66.67,100,
73090,44107P104,HST,"HOST HOTELS & RESORTS, INC.",2016,20160512,Maryland,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2015,,5,51,66.67,100,
73090,44107P104,HST,"HOST HOTELS & RESORTS, INC.",2017,20170511,Maryland,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2016,51,5,25,66.67,100,
73090,44107P104,HST,"HOST HOTELS & RESORTS, INC.",2018,20180517,Maryland,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2017,51,5,25,66.67,100,
515963,443683107,HCBK,"HUDSON CITY BANCORP, INC.",2013,20131218,Delaware,YES,YES,YES,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2012,67,12,,80,,
515963,443683107,HCBK,"HUDSON CITY BANCORP, INC.",2014,20141216,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2013,67,12,,51,,
